"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-152","Esben-Petersen, P.","1923","Australian Neuroptera. Part iv.","Proceedings of the Linnean Society of New South Wales 48:576-592."
"Neu-Ref-154","Esben-Petersen, P.","1923","Über das Genus Dendroleon Brauer.","Konowia 2:86-92."
"Neu-Ref-155","Esben-Petersen, P.","1924","South African Megaloptera.","Annals of the South African Museum 19:151-158."
"Neu-Ref-156","Esben-Petersen, P.","1925","New and little-known species of Neuroptera in British collections [II].","Annals and Magazine of Natural History (9)15:334-341."
"Neu-Ref-160","Esben-Petersen, P.[; Jacobson, E.]","1926","Fauna sumatrensis. Neuroptera and Megaloptera.","Entomologische Mitteilungen 15:21-29."
"Neu-Ref-161","Esben-Petersen, P.","1926","Fauna sumatrensis. Neuroptera II.","Entomologische Mitteilungen 15:404-407."
"Neu-Ref-162","Esben-Petersen, P.","1925","Palpares selysi n. sp.","Bulletin et Annales de la Société Entomologique de Belgique 65:357-358."
"Neu-Ref-163","Esben-Petersen, P.","1927","New and little-known species of Neuroptera in British collections. Part III.","Annals and Magazine of Natural History (9)20:343-350."
"Neu-Ref-164","Esben-Petersen, P.","1927","New species of Neuroptera Planipennia in British collections.","Proceedings of the Zoological Society of London 1927:549-551."
"Neu-Ref-165","Esben-Petersen, P.","1928","Neue and wenig bekannte Neuropteren des Hamburger Museums.","Deutsche Entomologische Zeitschrift, Berlin 1928:73-77."
"Neu-Ref-166","Esben-Petersen, P.","1928","Neuroptera and Embiidina from Abyssinia and Somaliland.","Annals and Magazine of Natural History (10)1:442-450."
"Neu-Ref-167","Esben-Petersen, P.","1928","Neuroptera. Pp. 89-108 in Insects of Samoa and other Samoan terrestrial Arthropoda. Fasc. 3, Part VII. British Museum of Natural History, London.",
"Neu-Ref-168","Esben-Petersen, P.","1928","Neuroptera Planipennia. Pp. 203-221 in Michaelsen, J. W. (ed.). Beiträge zur Kenntnis der Land- und Süsswasserfauna Deutsch-Südwestafrikas, Ergebnisse der Hamburger Deutsch-Südwestafrikanischen Studienreise 1911. Vol. 2. Friederichsen and Co., Hamburg.",
"Neu-Ref-169","Esben-Petersen, P.","1928","New and little-known Neuroptera from the Dutch East Indies.","Treubia 10:225-230."
"Neu-Ref-170","Esben-Petersen, P.","1929","Australian Neuroptera. [Part] VI.","Queensland Naturalist 7:31-35."
"Neu-Ref-171","Esben-Petersen, P.","1929","Fauna Buruana. Neuroptera.","Treubia 7(Supp):101-104."
"Neu-Ref-173","Esben-Petersen, P.","1931","Inventa entomologica itineris Hispanici et Maroccani, quod a. 1926 fecerunt Harald et Håkan Lindberg. VIII. Neuroptera.","Commentationes Biologicae, Societas Scientiarum Fennica 3(13):1-6."
"Neu-Ref-176","Esben-Petersen, P.","1932","Notizen zur Neuropteren- und Mecopterenfauna Kleinasiens.","Konowia 11:163-167."
"Neu-Ref-178","Esben-Petersen, P.","1933","New and little-known Neuroptera.","Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening, Kobenhaven 94:109-123."
"Neu-Ref-179","Esben-Petersen, P.","1935","Two new species of Neuroptera.","Konowia 14:151-153."
"Neu-Ref-180","Esben-Petersen, P.","1936","Neuroptera from Belgian Congo.","Revue Suisse de Zoologie 43:199-206."
"Neu-Ref-181","Esben-Petersen, P.","1936","Neuroptera from the Canary Islands.","Commentationes Biologicae, Societas Scientiarum Fennica 6(6):1-5."
"Neu-Ref-185","Esben-Petersen, P.","1939","Neuroptera from the Society Islands, in Marquesan Insects III.","Bulletin of the Bernice Pauahi Bishop Museum 142:137-142."
"Neu-Ref-186","Esben-Petersen, P.[; Scott, H.]","1927","Neuroptera: Chrysopidae of the Seychelles and adjacent islands.","Annals and Magazine of Natural History (9)19:445-455."
"Neu-Ref-187","Kimmins, D. E.","1928","New and little known Neuroptera of Central America.","EOS: Revista Española de Entomología 4:363-370."
"Neu-Ref-188","Kimmins, D. E.","1929","Some new and little known Argentine Neuroptera.","Revista de la Sociedad Entomológica Argentina 2:187-192."
"Neu-Ref-189","Kimmins, D. E.","1929","Two new African hemerobiids (Neuroptera).","Annals and Magazine of Natural History (10)3:126-128."
"Neu-Ref-191","Kimmins, D. E.","1930","A new species of Leptochauliodes, and a note on Chauliodes tenuis McLachlan (Megaloptera).","Annals and Magazine of Natural History (10)5:663-665."
"Neu-Ref-193","Kimmins, D. E.","1932","Two new Hemerobiidae (Neuroptera).","Entomologist 65:160-162."
"Neu-Ref-194","Kimmins, D. E.","1933","A new genus and species of the family Myrmeleonidae.","Annals and Magazine of Natural History (10)11:244-246."
"Neu-Ref-195","Kimmins, D. E.","1933","New species of Notiobiella, from Africa and Seychelles (Neuroptera, Hemerobiidae).","Entomologist 66:130-133."
"Neu-Ref-196","Kimmins, D. E.","1934","A new species of Coniopteryx (Neuroptera) from France.","Annals and Magazine of Natural History (10)13:613-619."
"Neu-Ref-199","Kimmins, D. E.","1935","Some new South African Neuroptera.","Annals and Magazine of Natural History (10)15:561-579."
"Neu-Ref-200","Kimmins, D. E.","1936","Odonata, Ephemeroptera, and Neuroptera of the New Hebrides and Banks Island.","Annals and Magazine of Natural History (10)18:68-88."
"Neu-Ref-201","Kimmins, D. E.","1936","Two new African Hemerobiidae (Neuroptera).","Annals and Magazine of Natural History (10)17:153-158."
"Neu-Ref-202","Kimmins, D. E.","1936","New species of Nusalala (Neuroptera, Hemerobiidae).","Annals and Magazine of Natural History (10)17:568-576."
"Neu-Ref-204","Kimmins, D. E.","1938","New species of Neuroptera.","Annals and Magazine of Natural History (11)2:305-311."
"Neu-Ref-205","Kimmins, D. E.","1938","Some new African Neuroptera and Mecoptera.","Annals and Magazine of Natural History (11)1:289-294."
"Neu-Ref-206","Kimmins, D. E.","1939","A review of the genera of the Psychopsidae (Neuroptera), with a description of a new species.","Annals and Magazine of Natural History (11)4:144-153."
"Neu-Ref-207","Kimmins, D. E.","1939","Ephemeroptera and Neuroptera. Pp. 107-115 in Ruwenzori Expedition, 1934-5. Vol. 3. British Museum (Natural History), London.",
"Neu-Ref-209","Kimmins, D. E.","1940","A revision of the osmylid subfamilies Stenosmylinae and Kalosmylinae (Neuroptera).","Novitates Zoologicae 42:165-201."
"Neu-Ref-210","Kimmins, D. E.","1940","New genera and species of Hemerobiidae (Neuroptera).","Annals and Magazine of Natural History (11)6:222-236."
"Neu-Ref-211","Kimmins, D. E.","1940","Notes on some types of Chrysopidae (Neuroptera) in the British Museum Collections.","Annals and Magazine of Natural History (11)5:442-449."
"Neu-Ref-212","Kimmins, D. E.","1940","The genus Stilbopteryx Newman (Neuroptera).","Annals and Magazine of Natural History (11)5:449-462."
"Neu-Ref-213","Kimmins, D. E.","1942","The genus Thyridosmylus Krüger, with notes on the subfamily Spilosmylinae (Neuroptera, Osmylidae).","Annals and Magazine of Natural History (11)9:848-855."
"Neu-Ref-214","Kimmins, D. E.","1943","New species of Arabian Myrmeleonidae.","Annals and Magazine of Natural History (11)10:145-156."
"Neu-Ref-215","Kimmins, D. E.","1943","New species of the genus Neuronema McL. (Neuroptera, Hemerobiidae).","Annals and Magazine of Natural History (11)10:40-53."
"Neu-Ref-217","Kimmins, D. E.","1948","Some new South African Neuroptera.","Entomologist 81:236-239."
"Neu-Ref-218","Kimmins, D. E.","1948","Notes on the genus Protohermes Weele (Megaloptera), with descriptions of two new species.","Annals and Magazine of Natural History (12)1:765-781."
"Neu-Ref-219","Kimmins, D. E.","1950","A brachypterous coniopterygid (Order Neuroptera) from Mt. Ruwenzori, Uganda.","Annals and Magazine of Natural History (12)3:166-171."
"Neu-Ref-221","Kimmins, D. E.","1950","Some new African Ascalaphidae (Neuroptera).","Annals and Magazine of Natural History (12)3:242-252."
"Neu-Ref-222","Kimmins, D. E.","1951","New species of Neuroptera from the Solomon Islands.","Annals and Magazine of Natural History (12)4:780-785."
"Neu-Ref-224","Kimmins, D. E.","1952","A new genus in the Palparinae (Neuroptera, Myrmeleonidae).","Entomologist 85:34-35."
"Neu-Ref-225","Kimmins, D. E.","1952","A revision of the genera of the Apochrysinae (Fam. Chrysopidae).","Annals and Magazine of Natural History (12)5:929-944."
"Neu-Ref-226","Kimmins, D. E.","1952","New species of East African Neuroptera.","Entomologist 85:186-190."
"Neu-Ref-227","Kimmins, D. E.","1952","Some new Australian Chrysopidae.","Annals and Magazine of Natural History (12)5:69-81."
"Neu-Ref-228","Kimmins, D. E.","1953","Miss L. E. Cheesman's expedition to New Caledonia, 1949 - Orders Odonata, Ephemeroptera, Neuroptera and Trichoptera.","Annals and Magazine of Natural History (12)6:241-257."
"Neu-Ref-229","Kimmins, D. E.","1953","New Hawaiian Coniopterygidae (Neuroptera).","Proceedings of the Hawaiian Entomological Society 15:37-39."
"Neu-Ref-633","Navás, L.","1915","Neue Neuropteren. Zweite [II] serie.","Entomologische Mitteilungen 4:194-202."
"Neu-Ref-634","Navás, L.","1915","Neuroptera nova africana. IV Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)1:9-19."
"Neu-Ref-635","Navás, L.","1915","[Neuroptera nova africana.] V Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)1:19-29."
"Neu-Ref-636","Navás, L.","1915","[Neuroptera nova africana.] VI Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)1:30-39."
"Neu-Ref-638","Navás, L.","1915","Neurópteros nuevos o poco conocidos (Cuarta [IV] serie).","Memorias de la Real Academia de Ciencias y Artes de Barcelona (3)11:373-398."
"Neu-Ref-639","Navás, L.","1915","Neurópteros nuevos o poco conocidos (Quinta [V] serie).","Memorias de la Real Academia de Ciencias y Artes de Barcelona (3)11:455-480."
"Neu-Ref-640","Navás, L.","1915","Neurópteros nuevos o poco conocidos (Sexta [VI] serie).","Memorias de la Real Academia de Ciencias y Artes de Barcelona (3)12:119-136."
"Neu-Ref-641","Navás, L.","1915","Neurópteros sudamericanos. Segunda [II] serie.","Brotéria (Zoológica) 13:5-13."
"Neu-Ref-643","Navás, L.","1915","Notas sobre Rafídidos (Ins. Neur.).","Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales de Madrid 13:784-797, 860-874."
"Neu-Ref-644","Navás, L.","1915","Notes sur les Raphidides (Neur.).","Deutsche Entomologische Zeitschrift, Berlin 1915:542-544."
"Neu-Ref-645","Navás, L.","1915","Notes sur quelques Névroptères du Congo Belge. III.","Revue de Zoologie Africaines, Bruxelles 4:172-182."
"Neu-Ref-646","Navás, L.","1915","Quelques Névroptères de Tunisie recuillis par le Dr. Théodore Steck.","Mitteilungen der Schweizerischen Entomologischen Gesellschaft 12:367-371."
"Neu-Ref-647","Navás, L.","1915","Some Neuroptera from the United States.","Bulletin of the Brooklyn Entomological Society 10:50-54."
"Neu-Ref-648","Navás, L.","1915-1917","Algunos Mirmeleónidos (Ins. Neur.) de Africa pertenecientes al Museo Cívico de Historia Natural de Génova.","Annali del Museo Civico di Storia Naturale Giacomo Doria 47:360-364."
"Neu-Ref-652","Navás, L.","1916","Neuroptera nova Africana. VII Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)2:51-58."
"Neu-Ref-657","Navás, L.","1916","Neurópteros Sudamericanos. Tercera [III] serie. Neurópteros del Brasil recogidos por el R. P. Joaquín da Silva Tavares S. J.","Brotéria (Zoológica) 14:14-35."
"Neu-Ref-659","Navás, L.","1916","Notas sobre el orden de los Rafidiópteros (Ins.).","Memorias de la Real Academia de Ciencias y Artes de Barcelona (3)12:507-513."
"Neu-Ref-669","Navás, L.","1917","Insecta nova. I Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)3:1-11."
"Neu-Ref-670","Navás, L.","1917","Insecta nova. II Series.","Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (2)3:13-22."
"Neu-Ref-16260","Zheng, B.-y.; Ren, D.; Wang, Y.-j.","2016","Earliest true moth lacewing from the Middle Jurassic of Inner Mongolia, China.","Acta Palaeontologica Polonica 61:847-851."
"Neu-Ref-16275","Sosa, F.; Lara, R. I. R.; Martins, C. C.","2015","A new species of Hemerobiella Kimmins (Neuroptera, Hemerobiidae) from Venezuela with notes on the genus.","Zootaxa 4028:421-429."
"Neu-Ref-16282","Archibald, S. B.; Makarkin, V. N.","2017","A new fossil green lacewing (Neuroptera: Chrysopidae) from the early Eocene Driftwood Canyon, Canada.","Zootaxa 4324:397-400."
"Neu-Ref-16291","Liu, X.-y.; Lu, X.-m.","2017","A remarkable new genus of Cretaceous dustywings (Neuroptera: Coniopterygidae) in amber from northern Myanmar.","Zoological Systematics 42:380-389."
"Neu-Ref-16293","Lu, X.-m.; Zhang, W.-w.; Ohl, M.; Liu, X.-y.","2017","The first moth lacewing (Insecta: Neuroptera: Ithonidae) from the mid-Cretaceous amber of Myanmar.","Cretaceous Research 78:78-83."
"Neu-Ref-16294","Lu, X.-m.; Zhang, W.-w.; Ohl, M.; Liu, X.-y.","2017","New genus and species of silky lacewing (Insecta: Neuroptera: Psychopsidae) from the mid-Cretaceous Burmese amber.","Zootaxa 4291:373-383."
"Neu-Ref-16295","Lyu, Y.-n.; Ren, D.; Liu, X.-y.","2017","Systematic revision of the fossil snakefly family Baissopteridae (Insecta: Raphidioptera) from the Lower Cretaceous of China, with description of a new genus and three new species.","Cretaceous Research 80:13-26."
"Neu-Ref-16296","Makarkin, V. N.; Perkovsky, E. E.","2017","A new species of Glaesoconis Meinander (Neuroptera: Coniopterygidae) from the Santonian Taimyr amber.","Cretaceous Research 75:120-124."
"Neu-Ref-16300","Zhao, Y.; Tian, Y.-l.; Liu, Z.-q.","2017","New data on brown lacewing genus Wesmaelius Krüger, 1922 from China (Neuroptera, Hemerobiidae), with a key to Chinese species.","Zootaxa 4273:19-30."
"Neu-Ref-16306","Engel, M. S.","2016","Two new genera of Cretaceous dustywings in amber from northern Myanmar (Neuroptera: Coniopterygidae).","Novitates Paleoentomologicae 17:1-16."
"Neu-Ref-16316","Makarkin, V. N.","2017","Oldest new genus of Myrmeleontidae (Neuroptera) from the Eocene Green River Formation.","Zootaxa 4337:540-552."
"Neu-Ref-16323","Liu, X.-y.; Lu, X.-m.; Zhang, W.-w.","2017","Phylogenetic position of Corydasialidae (Insecta: Neuropterida) revisited based on a significant new fossil in Cretaceous amber of Myanmar.","Journal of Systematic Palaeontology 15:571-581."
"Neu-Ref-16324","Liu, X.-y.; Lu, X.-m.; Zhang, W.-w.","2017","New genera and species of the family Dipteromantispidae (Insecta: Neuroptera) from the Cretaceous amber of Myanmar and New Jersey.","Cretaceous Research 72:18-25."
"Neu-Ref-16326","Liu, X.-y.; Dvorák, L.","2017","New species and records of Corydalidae (Insecta: Megaloptera) from Myanmar.","Zootaxa 4306:428-436."
"Neu-Ref-16327","Lyu, Y.-n.; Ren, D.; Liu, X.-y.","2017","Review of the fossil snakefly family Mesoraphidiidae (Insecta: Raphidioptera) in the Middle Jurassic of China, with description of a new species.","Alcheringa 41:403-412."
"Neu-Ref-16332","Bakkes, D. K.; Sole, C. L.; Mansell, M. W.","2017","Revision of Afrotropical silky lacewings (Neuroptera: Psychopsidae).","Zootaxa 4362:151-212."
"Neu-Ref-16335","Mansell, M. W.","2018","Antlions of southern Africa: genus Crambomorphus McLachlan, 1867, including extra-limital species (Neuroptera: Myrmeleontidae: Palparinae: Palparini).","Zootaxa 4382:465-500."
"Neu-Ref-16345","Michel, B.; Mansell, M. W.","2018","A new genus and species of owlfly from eastern and southern Africa (Neuroptera: Ascalaphidae).","European Journal of Entomology 413:1-12."
"Neu-Ref-16346","Prost, A.","2018","Révision du taxon Parapalpares latipennis (Rambur, 1842) et description d’une espèce nouvelle d’Angola (Neuroptera, Myrmeleontidae, Palparinae).","Bulletin de la Société Entomologique de France 123:65-71."
"Neu-Ref-16348","Jepson, J. E.; Khramov, A. V.; Ohl, M.","2018","New Mesomantispinae (Insecta: Neuroptera: Mantispidae) from the Jurassic of Karatau, Kazakhstan.","Zootaxa 4402:563-574."
"Neu-Ref-17957","Liu, Q.; Khramov, A. V.; Zhang, H.-c.; Jarzembowski, E. A.","2015","Two new species of Kalligrammula Handlirsch, 1919 (Insecta, Neuroptera, Kalligrammatidae) from the Jurassic of China and Kazakhstan.","Journal of Paleontology 89:405-410."
"Neu-Ref-18009","Badano, D.; Winterton, S. L.","2017","New Philippine species of Spilosmylus Kolbe (Neuroptera: Osmylidae).","ZooKeys 712:29-42."
"Neu-Ref-18015","Chang, Y.; Fang, H.; Shih, C.-k.; Ren, D.; Wang, Y.-j.","2018","Reevaluation of the subfamily Cretanallachiinae Makarkin, 2017 (Insecta: Neuroptera) from Upper Cretaceous Myanmar amber.","Cretaceous Research 84:533-539."
